Date,price,year,region
1/10/16,1.2,2016,Northeast
1/3/16,1.07,2016,Northeast
12/25/16,1.24,2016,NorthernNewEngland
12/18/16,1.19,2016,NorthernNewEngland
12/11/16,1.29,2016,NorthernNewEngland
12/4/16,1.12,2016,NorthernNewEngland
11/27/16,1.41,2016,NorthernNewEngland
11/20/16,1.39,2016,NorthernNewEngland
11/13/16,1.48,2016,NorthernNewEngland
11/6/16,1.47,2016,NorthernNewEngland
10/30/16,1.52,2016,NorthernNewEngland
10/23/16,1.48,2016,NorthernNewEngland
10/16/16,1.47,2016,NorthernNewEngland
10/9/16,1.4,2016,NorthernNewEngland
10/2/16,1.52,2016,NorthernNewEngland
9/25/16,1.58,2016,NorthernNewEngland
9/18/16,1.48,2016,NorthernNewEngland
9/11/16,1.44,2016,NorthernNewEngland
9/4/16,1.38,2016,NorthernNewEngland
8/28/16,1.08,2016,NorthernNewEngland
8/21/16,1.34,2016,NorthernNewEngland
8/14/16,1.21,2016,NorthernNewEngland
8/7/16,1.41,2016,NorthernNewEngland
7/31/16,1.49,2016,NorthernNewEngland
7/24/16,1.36,2016,NorthernNewEngland
7/17/16,1.37,2016,NorthernNewEngland
7/10/16,1.06,2016,NorthernNewEngland
7/3/16,1.29,2016,NorthernNewEngland
6/26/16,1.28,2016,NorthernNewEngland
6/19/16,1.26,2016,NorthernNewEngland
6/12/16,1.19,2016,NorthernNewEngland
6/5/16,1.18,2016,NorthernNewEngland
5/29/16,1.1,2016,NorthernNewEngland
5/22/16,1.02,2016,NorthernNewEngland
5/15/16,1.07,2016,NorthernNewEngland
5/8/16,0.97,2016,NorthernNewEngland
5/1/16,1.02,2016,NorthernNewEngland
4/24/16,1.07,2016,NorthernNewEngland
4/17/16,1.12,2016,NorthernNewEngland
4/10/16,1.04,2016,NorthernNewEngland
4/3/16,0.99,2016,NorthernNewEngland
3/27/16,1.13,2016,NorthernNewEngland
3/20/16,1.14,2016,NorthernNewEngland
3/13/16,1.01,2016,NorthernNewEngland
3/6/16,1.08,2016,NorthernNewEngland
2/28/16,1.1,2016,NorthernNewEngland
2/21/16,1.16,2016,NorthernNewEngland
2/14/16,0.99,2016,NorthernNewEngland
2/7/16,0.97,2016,NorthernNewEngland
1/31/16,1.07,2016,NorthernNewEngland
1/24/16,1.07,2016,NorthernNewEngland
1/17/16,1.08,2016,NorthernNewEngland
1/10/16,1.24,2016,NorthernNewEngland
1/3/16,0.96,2016,NorthernNewEngland
12/25/16,0.94,2016,Orlando
12/18/16,0.92,2016,Orlando
12/11/16,1.22,2016,Orlando
12/4/16,0.97,2016,Orlando
11/27/16,1.46,2016,Orlando
11/20/16,1.46,2016,Orlando
11/13/16,1.4,2016,Orlando
11/6/16,1.47,2016,Orlando
10/30/16,1.54,2016,Orlando
10/23/16,1.52,2016,Orlando
10/16/16,1.23,2016,Orlando
10/9/16,1.44,2016,Orlando
10/2/16,1.45,2016,Orlando
9/25/16,1.4,2016,Orlando
9/18/16,1.16,2016,Orlando
9/11/16,1.18,2016,Orlando
9/4/16,0.97,2016,Orlando
8/28/16,1.18,2016,Orlando
8/21/16,1.19,2016,Orlando
8/14/16,1.14,2016,Orlando
8/7/16,1.23,2016,Orlando
7/31/16,1.24,2016,Orlando
7/24/16,1.22,2016,Orlando
7/17/16,1.17,2016,Orlando
7/10/16,1.17,2016,Orlando
7/3/16,0.93,2016,Orlando
6/26/16,1.18,2016,Orlando
6/19/16,0.97,2016,Orlando
6/12/16,1.24,2016,Orlando
6/5/16,0.97,2016,Orlando
5/29/16,0.95,2016,Orlando
5/22/16,1.17,2016,Orlando
5/15/16,0.83,2016,Orlando
5/8/16,0.95,2016,Orlando
5/1/16,0.76,2016,Orlando
4/24/16,0.83,2016,Orlando
4/17/16,1.06,2016,Orlando
4/10/16,0.83,2016,Orlando
4/3/16,1.05,2016,Orlando
3/27/16,1.06,2016,Orlando
3/20/16,1.09,2016,Orlando
3/13/16,0.84,2016,Orlando
3/6/16,1.08,2016,Orlando
2/28/16,0.82,2016,Orlando
2/21/16,1.05,2016,Orlando
2/14/16,0.96,2016,Orlando
2/7/16,0.58,2016,Orlando
1/31/16,1.03,2016,Orlando
1/24/16,0.93,2016,Orlando
1/17/16,1.19,2016,Orlando
1/10/16,0.96,2016,Orlando
1/3/16,1.11,2016,Orlando
12/25/16,1.43,2016,Philadelphia
12/18/16,1.38,2016,Philadelphia
12/11/16,1.37,2016,Philadelphia
12/4/16,1.54,2016,Philadelphia
11/27/16,1.57,2016,Philadelphia
11/20/16,1.57,2016,Philadelphia
11/13/16,1.72,2016,Philadelphia
11/6/16,1.86,2016,Philadelphia
10/30/16,1.83,2016,Philadelphia
10/23/16,1.89,2016,Philadelphia
10/16/16,1.74,2016,Philadelphia
10/9/16,1.71,2016,Philadelphia
10/2/16,1.61,2016,Philadelphia
9/25/16,1.54,2016,Philadelphia
9/18/16,1.41,2016,Philadelphia
9/11/16,1.24,2016,Philadelphia
9/4/16,1.3,2016,Philadelphia
8/28/16,1.49,2016,Philadelphia
8/21/16,1.45,2016,Philadelphia
8/14/16,1.43,2016,Philadelphia
8/7/16,1.45,2016,Philadelphia
7/31/16,1.57,2016,Philadelphia
7/24/16,1.56,2016,Philadelphia
7/17/16,1.52,2016,Philadelphia
7/10/16,1.47,2016,Philadelphia
7/3/16,1.47,2016,Philadelphia
6/26/16,1.24,2016,Philadelphia
6/19/16,1.46,2016,Philadelphia
6/12/16,1.44,2016,Philadelphia
6/5/16,1.44,2016,Philadelphia
5/29/16,1.18,2016,Philadelphia
5/22/16,1.2,2016,Philadelphia
5/15/16,1.22,2016,Philadelphia
5/8/16,0.91,2016,Philadelphia
5/1/16,1.21,2016,Philadelphia
4/24/16,1.17,2016,Philadelphia
4/17/16,1.17,2016,Philadelphia
4/10/16,1.17,2016,Philadelphia
4/3/16,1.28,2016,Philadelphia
3/27/16,1.29,2016,Philadelphia
3/20/16,1.05,2016,Philadelphia
3/13/16,1.1,2016,Philadelphia
3/6/16,1.33,2016,Philadelphia
2/28/16,1.27,2016,Philadelphia
2/21/16,1.26,2016,Philadelphia
2/14/16,1.19,2016,Philadelphia
2/7/16,0.96,2016,Philadelphia
1/31/16,1.04,2016,Philadelphia
1/24/16,1.34,2016,Philadelphia
1/17/16,1.14,2016,Philadelphia
1/10/16,1.23,2016,Philadelphia
1/3/16,1.19,2016,Philadelphia
12/25/16,0.64,2016,PhoenixTucson
12/18/16,0.56,2016,PhoenixTucson
12/11/16,0.67,2016,PhoenixTucson
12/4/16,0.63,2016,PhoenixTucson
11/27/16,0.72,2016,PhoenixTucson
11/20/16,0.7,2016,PhoenixTucson
11/13/16,0.94,2016,PhoenixTucson
11/6/16,1,2016,PhoenixTucson
10/30/16,1.11,2016,PhoenixTucson
10/23/16,1.02,2016,PhoenixTucson
10/16/16,1.03,2016,PhoenixTucson
10/9/16,0.99,2016,PhoenixTucson
10/2/16,1.03,2016,PhoenixTucson
9/25/16,1.04,2016,PhoenixTucson
9/18/16,1,2016,PhoenixTucson
9/11/16,0.88,2016,PhoenixTucson
9/4/16,0.64,2016,PhoenixTucson
8/28/16,0.79,2016,PhoenixTucson
8/21/16,0.58,2016,PhoenixTucson
8/14/16,0.69,2016,PhoenixTucson
8/7/16,0.64,2016,PhoenixTucson
7/31/16,1,2016,PhoenixTucson
7/24/16,0.94,2016,PhoenixTucson
7/17/16,0.92,2016,PhoenixTucson
7/10/16,0.89,2016,PhoenixTucson
7/3/16,0.77,2016,PhoenixTucson
6/26/16,0.6,2016,PhoenixTucson
6/19/16,0.62,2016,PhoenixTucson
6/12/16,0.81,2016,PhoenixTucson
6/5/16,0.67,2016,PhoenixTucson
5/29/16,0.58,2016,PhoenixTucson
5/22/16,0.68,2016,PhoenixTucson
5/15/16,0.55,2016,PhoenixTucson
5/8/16,0.57,2016,PhoenixTucson
5/1/16,0.62,2016,PhoenixTucson
4/24/16,0.54,2016,PhoenixTucson
4/17/16,0.61,2016,PhoenixTucson
4/10/16,0.56,2016,PhoenixTucson
4/3/16,0.61,2016,PhoenixTucson
3/27/16,0.54,2016,PhoenixTucson
3/20/16,0.56,2016,PhoenixTucson
3/13/16,0.64,2016,PhoenixTucson
3/6/16,0.51,2016,PhoenixTucson
2/28/16,0.57,2016,PhoenixTucson
2/21/16,0.67,2016,PhoenixTucson
2/14/16,0.61,2016,PhoenixTucson
2/7/16,0.55,2016,PhoenixTucson
1/31/16,0.64,2016,PhoenixTucson
1/24/16,0.61,2016,PhoenixTucson
1/17/16,0.71,2016,PhoenixTucson
1/10/16,0.59,2016,PhoenixTucson
1/3/16,0.62,2016,PhoenixTucson
12/25/16,1.26,2016,Pittsburgh
12/18/16,1.02,2016,Pittsburgh
12/11/16,1.21,2016,Pittsburgh
12/4/16,1.27,2016,Pittsburgh
11/27/16,1.27,2016,Pittsburgh
11/20/16,1.27,2016,Pittsburgh
11/13/16,1.26,2016,Pittsburgh
11/6/16,1.25,2016,Pittsburgh
10/30/16,1.25,2016,Pittsburgh
10/23/16,1.3,2016,Pittsburgh
10/16/16,1.27,2016,Pittsburgh
10/9/16,1.29,2016,Pittsburgh
10/2/16,1.3,2016,Pittsburgh
9/25/16,1.01,2016,Pittsburgh
9/18/16,1.27,2016,Pittsburgh
9/11/16,1.33,2016,Pittsburgh
9/4/16,1.23,2016,Pittsburgh
8/28/16,1.4,2016,Pittsburgh
8/21/16,1.42,2016,Pittsburgh
8/14/16,1.42,2016,Pittsburgh
8/7/16,1.37,2016,Pittsburgh
7/31/16,1.42,2016,Pittsburgh
7/24/16,1.35,2016,Pittsburgh
7/17/16,1.25,2016,Pittsburgh
7/10/16,1.29,2016,Pittsburgh
7/3/16,1.36,2016,Pittsburgh
6/26/16,1.39,2016,Pittsburgh
6/19/16,1.42,2016,Pittsburgh
6/12/16,1.41,2016,Pittsburgh
6/5/16,1.38,2016,Pittsburgh
5/29/16,1.4,2016,Pittsburgh
5/22/16,1.17,2016,Pittsburgh
5/15/16,0.87,2016,Pittsburgh
5/8/16,0.89,2016,Pittsburgh
5/1/16,0.92,2016,Pittsburgh
4/24/16,1.02,2016,Pittsburgh
4/17/16,1.17,2016,Pittsburgh
4/10/16,1.18,2016,Pittsburgh
4/3/16,1.26,2016,Pittsburgh
3/27/16,1.15,2016,Pittsburgh
3/20/16,1.17,2016,Pittsburgh
3/13/16,1.17,2016,Pittsburgh
3/6/16,1.18,2016,Pittsburgh
2/28/16,1.21,2016,Pittsburgh
2/21/16,1.23,2016,Pittsburgh
2/14/16,1.14,2016,Pittsburgh
2/7/16,1.18,2016,Pittsburgh
1/31/16,1.22,2016,Pittsburgh
1/24/16,1.2,2016,Pittsburgh
1/17/16,1.22,2016,Pittsburgh
1/10/16,1.23,2016,Pittsburgh
1/3/16,1.27,2016,Pittsburgh
12/25/16,1.09,2016,Plains
12/18/16,1.06,2016,Plains
12/11/16,1.08,2016,Plains
12/4/16,1.09,2016,Plains
11/27/16,1.35,2016,Plains
11/20/16,1.49,2016,Plains
11/13/16,1.57,2016,Plains
11/6/16,1.55,2016,Plains
10/30/16,1.54,2016,Plains
10/23/16,1.53,2016,Plains
10/16/16,1.49,2016,Plains
10/9/16,1.41,2016,Plains
10/2/16,1.37,2016,Plains
9/25/16,1.35,2016,Plains
9/18/16,1.24,2016,Plains
9/11/16,1.18,2016,Plains
9/4/16,1.1,2016,Plains
8/28/16,1.22,2016,Plains
8/21/16,1.21,2016,Plains
8/14/16,1.12,2016,Plains
8/7/16,1.17,2016,Plains
7/31/16,1.25,2016,Plains
7/24/16,1.22,2016,Plains
7/17/16,1.15,2016,Plains
7/10/16,1.09,2016,Plains
7/3/16,1.05,2016,Plains
6/26/16,1.03,2016,Plains
6/19/16,0.87,2016,Plains
6/12/16,1.04,2016,Plains
6/5/16,0.93,2016,Plains
5/29/16,0.9,2016,Plains
5/22/16,0.94,2016,Plains
5/15/16,0.95,2016,Plains
5/8/16,0.86,2016,Plains
5/1/16,0.97,2016,Plains
4/24/16,0.95,2016,Plains
4/17/16,0.95,2016,Plains
4/10/16,1,2016,Plains
4/3/16,1.04,2016,Plains
3/27/16,1.07,2016,Plains
3/20/16,0.95,2016,Plains
3/13/16,0.91,2016,Plains
3/6/16,1.06,2016,Plains
2/28/16,1.07,2016,Plains
2/21/16,1.03,2016,Plains
2/14/16,0.97,2016,Plains
2/7/16,0.83,2016,Plains
1/31/16,1.05,2016,Plains
1/24/16,1.16,2016,Plains
1/17/16,1.12,2016,Plains
1/10/16,1.08,2016,Plains
1/3/16,0.94,2016,Plains
12/25/16,0.94,2016,Portland
12/18/16,0.93,2016,Portland
12/11/16,0.7,2016,Portland
12/4/16,1,2016,Portland
11/27/16,1.22,2016,Portland
11/20/16,1.23,2016,Portland
11/13/16,1.22,2016,Portland
11/6/16,1.35,2016,Portland
10/30/16,1.4,2016,Portland
10/23/16,1.12,2016,Portland
10/16/16,1.16,2016,Portland
10/9/16,1.08,2016,Portland
10/2/16,0.83,2016,Portland
9/25/16,0.87,2016,Portland
9/18/16,0.94,2016,Portland
9/11/16,0.88,2016,Portland
9/4/16,1.01,2016,Portland
8/28/16,0.99,2016,Portland
8/21/16,0.92,2016,Portland
8/14/16,0.98,2016,Portland
8/7/16,0.96,2016,Portland
7/31/16,1.02,2016,Portland
7/24/16,0.97,2016,Portland
7/17/16,0.93,2016,Portland
7/10/16,0.98,2016,Portland
7/3/16,0.98,2016,Portland
6/26/16,0.92,2016,Portland
6/19/16,0.86,2016,Portland
6/12/16,0.85,2016,Portland
6/5/16,0.78,2016,Portland
5/29/16,0.77,2016,Portland
5/22/16,0.78,2016,Portland
5/15/16,0.75,2016,Portland
5/8/16,0.75,2016,Portland
5/1/16,0.76,2016,Portland
4/24/16,0.79,2016,Portland
4/17/16,0.69,2016,Portland
4/10/16,0.88,2016,Portland
4/3/16,0.79,2016,Portland
3/27/16,0.71,2016,Portland
3/20/16,0.94,2016,Portland
3/13/16,0.79,2016,Portland
3/6/16,0.83,2016,Portland
2/28/16,0.83,2016,Portland
2/21/16,0.71,2016,Portland
2/14/16,0.87,2016,Portland
2/7/16,0.72,2016,Portland
1/31/16,0.88,2016,Portland
1/24/16,0.9,2016,Portland
1/17/16,0.87,2016,Portland
1/10/16,0.88,2016,Portland
1/3/16,0.75,2016,Portland
12/25/16,1.24,2016,RaleighGreensboro
12/18/16,1.26,2016,RaleighGreensboro
12/11/16,1.24,2016,RaleighGreensboro
12/4/16,1.31,2016,RaleighGreensboro
11/27/16,1.49,2016,RaleighGreensboro
11/20/16,1.56,2016,RaleighGreensboro
11/13/16,1.47,2016,RaleighGreensboro
11/6/16,1.53,2016,RaleighGreensboro
10/30/16,1.42,2016,RaleighGreensboro
10/23/16,1.4,2016,RaleighGreensboro
10/16/16,1.37,2016,RaleighGreensboro
10/9/16,1.39,2016,RaleighGreensboro
10/2/16,1.36,2016,RaleighGreensboro
9/25/16,1.35,2016,RaleighGreensboro
9/18/16,1.27,2016,RaleighGreensboro
9/11/16,1.31,2016,RaleighGreensboro
9/4/16,1.27,2016,RaleighGreensboro
8/28/16,1.29,2016,RaleighGreensboro
8/21/16,1.29,2016,RaleighGreensboro
8/14/16,1.27,2016,RaleighGreensboro
8/7/16,1.31,2016,RaleighGreensboro
7/31/16,1.33,2016,RaleighGreensboro
7/24/16,1.31,2016,RaleighGreensboro
7/17/16,1.28,2016,RaleighGreensboro
7/10/16,1.2,2016,RaleighGreensboro
7/3/16,1.14,2016,RaleighGreensboro
6/26/16,1.12,2016,RaleighGreensboro
6/19/16,1.12,2016,RaleighGreensboro
6/12/16,1.09,2016,RaleighGreensboro
6/5/16,1.11,2016,RaleighGreensboro
5/29/16,1.18,2016,RaleighGreensboro
5/22/16,1.16,2016,RaleighGreensboro
5/15/16,1.1,2016,RaleighGreensboro
5/8/16,1.07,2016,RaleighGreensboro
5/1/16,1.06,2016,RaleighGreensboro
4/24/16,1.07,2016,RaleighGreensboro
4/17/16,1.11,2016,RaleighGreensboro
4/10/16,1.09,2016,RaleighGreensboro
4/3/16,1.13,2016,RaleighGreensboro
3/27/16,1.14,2016,RaleighGreensboro
3/20/16,1.13,2016,RaleighGreensboro
3/13/16,1.08,2016,RaleighGreensboro
3/6/16,1.08,2016,RaleighGreensboro
2/28/16,1.08,2016,RaleighGreensboro
2/21/16,1.05,2016,RaleighGreensboro
2/14/16,0.99,2016,RaleighGreensboro
2/7/16,0.86,2016,RaleighGreensboro
1/31/16,0.96,2016,RaleighGreensboro
1/24/16,0.96,2016,RaleighGreensboro
1/17/16,1,2016,RaleighGreensboro
1/10/16,0.99,2016,RaleighGreensboro
1/3/16,0.92,2016,RaleighGreensboro
12/25/16,1.2,2016,RichmondNorfolk
12/18/16,1.15,2016,RichmondNorfolk
12/11/16,1.1,2016,RichmondNorfolk
12/4/16,1.18,2016,RichmondNorfolk
11/27/16,1.21,2016,RichmondNorfolk
11/20/16,1.29,2016,RichmondNorfolk
11/13/16,1.33,2016,RichmondNorfolk
11/6/16,1.39,2016,RichmondNorfolk
10/30/16,1.28,2016,RichmondNorfolk
10/23/16,1.34,2016,RichmondNorfolk
10/16/16,1.28,2016,RichmondNorfolk
10/9/16,1.25,2016,RichmondNorfolk
10/2/16,1.19,2016,RichmondNorfolk
9/25/16,1.27,2016,RichmondNorfolk
9/18/16,1.18,2016,RichmondNorfolk
9/11/16,1.13,2016,RichmondNorfolk
9/4/16,1.11,2016,RichmondNorfolk
8/28/16,1.06,2016,RichmondNorfolk
8/21/16,1.11,2016,RichmondNorfolk
8/14/16,1.12,2016,RichmondNorfolk
8/7/16,1.1,2016,RichmondNorfolk
7/31/16,1.17,2016,RichmondNorfolk
7/24/16,1.07,2016,RichmondNorfolk
7/17/16,1.06,2016,RichmondNorfolk
7/10/16,1.02,2016,RichmondNorfolk
7/3/16,0.99,2016,RichmondNorfolk
6/26/16,1,2016,RichmondNorfolk
6/19/16,0.99,2016,RichmondNorfolk
6/12/16,0.96,2016,RichmondNorfolk
6/5/16,0.98,2016,RichmondNorfolk
5/29/16,1,2016,RichmondNorfolk
5/22/16,0.96,2016,RichmondNorfolk
5/15/16,1,2016,RichmondNorfolk
5/8/16,0.9,2016,RichmondNorfolk
5/1/16,0.95,2016,RichmondNorfolk
4/24/16,0.98,2016,RichmondNorfolk
4/17/16,0.99,2016,RichmondNorfolk
4/10/16,1.01,2016,RichmondNorfolk
4/3/16,1.03,2016,RichmondNorfolk
3/27/16,1.02,2016,RichmondNorfolk
3/20/16,0.99,2016,RichmondNorfolk
3/13/16,1.02,2016,RichmondNorfolk
3/6/16,0.99,2016,RichmondNorfolk
2/28/16,1.04,2016,RichmondNorfolk
2/21/16,0.98,2016,RichmondNorfolk
2/14/16,0.92,2016,RichmondNorfolk
2/7/16,0.78,2016,RichmondNorfolk
1/31/16,0.98,2016,RichmondNorfolk
1/24/16,0.97,2016,RichmondNorfolk
1/17/16,0.97,2016,RichmondNorfolk
1/10/16,0.97,2016,RichmondNorfolk
1/3/16,0.96,2016,RichmondNorfolk
12/25/16,1.16,2016,Roanoke
12/18/16,1.15,2016,Roanoke
12/11/16,1.04,2016,Roanoke
12/4/16,1.17,2016,Roanoke
11/27/16,1.31,2016,Roanoke
11/20/16,1.33,2016,Roanoke
11/13/16,1.41,2016,Roanoke
11/6/16,1.39,2016,Roanoke
10/30/16,1.26,2016,Roanoke
10/23/16,1.26,2016,Roanoke
10/16/16,1.22,2016,Roanoke
10/9/16,1.23,2016,Roanoke
10/2/16,1.13,2016,Roanoke
9/25/16,1.07,2016,Roanoke
9/18/16,1.06,2016,Roanoke
9/11/16,1.02,2016,Roanoke
9/4/16,1.01,2016,Roanoke
8/28/16,1.03,2016,Roanoke
8/21/16,1.04,2016,Roanoke
8/14/16,1.04,2016,Roanoke
8/7/16,1.04,2016,Roanoke
7/31/16,1.07,2016,Roanoke
7/24/16,1.04,2016,Roanoke
7/17/16,1.04,2016,Roanoke
7/10/16,1.01,2016,Roanoke
7/3/16,0.99,2016,Roanoke
6/26/16,1.02,2016,Roanoke
6/19/16,1,2016,Roanoke
6/12/16,0.99,2016,Roanoke
6/5/16,0.96,2016,Roanoke
5/29/16,0.93,2016,Roanoke
5/22/16,0.9,2016,Roanoke
5/15/16,0.94,2016,Roanoke
5/8/16,0.87,2016,Roanoke
5/1/16,0.87,2016,Roanoke
4/24/16,0.91,2016,Roanoke
4/17/16,0.93,2016,Roanoke
4/10/16,0.93,2016,Roanoke
4/3/16,0.97,2016,Roanoke
3/27/16,0.96,2016,Roanoke
3/20/16,0.96,2016,Roanoke
3/13/16,0.99,2016,Roanoke
3/6/16,0.98,2016,Roanoke
2/28/16,0.99,2016,Roanoke
2/21/16,0.98,2016,Roanoke
2/14/16,0.9,2016,Roanoke
2/7/16,0.91,2016,Roanoke
1/31/16,0.99,2016,Roanoke
1/24/16,0.99,2016,Roanoke
1/17/16,0.98,2016,Roanoke
1/10/16,0.97,2016,Roanoke
1/3/16,0.91,2016,Roanoke
12/25/16,1.07,2016,Sacramento
12/18/16,1.04,2016,Sacramento
12/11/16,1.03,2016,Sacramento
12/4/16,1.29,2016,Sacramento
11/27/16,1.43,2016,Sacramento
11/20/16,1.53,2016,Sacramento
11/13/16,1.62,2016,Sacramento
11/6/16,1.78,2016,Sacramento
10/30/16,1.79,2016,Sacramento
10/23/16,1.59,2016,Sacramento
10/16/16,1.61,2016,Sacramento
10/9/16,1.49,2016,Sacramento
10/2/16,1.35,2016,Sacramento
9/25/16,1.34,2016,Sacramento
9/18/16,1.39,2016,Sacramento
9/11/16,1.34,2016,Sacramento
9/4/16,1.32,2016,Sacramento
8/28/16,1.33,2016,Sacramento
8/21/16,1.27,2016,Sacramento
8/14/16,1.19,2016,Sacramento
8/7/16,1.37,2016,Sacramento
7/31/16,1.4,2016,Sacramento
7/24/16,1.42,2016,Sacramento
7/17/16,1.31,2016,Sacramento
7/10/16,1.26,2016,Sacramento
7/3/16,1.24,2016,Sacramento
6/26/16,1.25,2016,Sacramento
6/19/16,1.2,2016,Sacramento
6/12/16,1.15,2016,Sacramento
6/5/16,1.17,2016,Sacramento
5/29/16,1.18,2016,Sacramento
5/22/16,1.1,2016,Sacramento
5/15/16,1.17,2016,Sacramento
5/8/16,1,2016,Sacramento
5/1/16,1.06,2016,Sacramento
4/24/16,1.01,2016,Sacramento
4/17/16,1.15,2016,Sacramento
4/10/16,1.15,2016,Sacramento
4/3/16,1.05,2016,Sacramento
3/27/16,1.18,2016,Sacramento
3/20/16,1.18,2016,Sacramento
3/13/16,1.14,2016,Sacramento
3/6/16,1.13,2016,Sacramento
2/28/16,1.13,2016,Sacramento
2/21/16,1.09,2016,Sacramento
2/14/16,1.04,2016,Sacramento
2/7/16,0.91,2016,Sacramento
1/31/16,1.13,2016,Sacramento
1/24/16,1.11,2016,Sacramento
1/17/16,1.11,2016,Sacramento
1/10/16,1.08,2016,Sacramento
1/3/16,0.96,2016,Sacramento
12/25/16,0.89,2016,SanDiego
12/18/16,0.9,2016,SanDiego
12/11/16,0.81,2016,SanDiego
12/4/16,0.85,2016,SanDiego
11/27/16,1.08,2016,SanDiego
11/20/16,1.25,2016,SanDiego
11/13/16,1.37,2016,SanDiego
11/6/16,1.68,2016,SanDiego
10/30/16,1.65,2016,SanDiego
10/23/16,1.32,2016,SanDiego
10/16/16,1.27,2016,SanDiego
10/9/16,1.25,2016,SanDiego
10/2/16,1.09,2016,SanDiego
9/25/16,1.05,2016,SanDiego
9/18/16,1.18,2016,SanDiego
9/11/16,1.08,2016,SanDiego
9/4/16,1.06,2016,SanDiego
8/28/16,0.9,2016,SanDiego
8/21/16,0.94,2016,SanDiego
8/14/16,1.19,2016,SanDiego
8/7/16,1.14,2016,SanDiego
7/31/16,1.16,2016,SanDiego
7/24/16,1.18,2016,SanDiego
7/17/16,1.12,2016,SanDiego
7/10/16,0.98,2016,SanDiego
7/3/16,1.04,2016,SanDiego
6/26/16,0.89,2016,SanDiego
6/19/16,0.98,2016,SanDiego
6/12/16,0.88,2016,SanDiego
6/5/16,0.83,2016,SanDiego
5/29/16,0.92,2016,SanDiego
5/22/16,0.78,2016,SanDiego
5/15/16,0.86,2016,SanDiego
5/8/16,0.78,2016,SanDiego
5/1/16,0.68,2016,SanDiego
4/24/16,0.73,2016,SanDiego
4/17/16,0.8,2016,SanDiego
4/10/16,0.84,2016,SanDiego
4/3/16,0.9,2016,SanDiego
3/27/16,0.8,2016,SanDiego
3/20/16,0.76,2016,SanDiego
3/13/16,0.84,2016,SanDiego
3/6/16,0.81,2016,SanDiego
2/28/16,0.8,2016,SanDiego
2/21/16,0.86,2016,SanDiego
2/14/16,0.79,2016,SanDiego
2/7/16,0.61,2016,SanDiego
1/31/16,0.72,2016,SanDiego
1/24/16,0.85,2016,SanDiego
1/17/16,0.79,2016,SanDiego
1/10/16,0.81,2016,SanDiego
1/3/16,0.65,2016,SanDiego
12/25/16,1.18,2016,SanFrancisco
12/18/16,1.22,2016,SanFrancisco
12/11/16,1.29,2016,SanFrancisco
12/4/16,1.52,2016,SanFrancisco
11/27/16,1.75,2016,SanFrancisco
11/20/16,1.89,2016,SanFrancisco
11/13/16,1.94,2016,SanFrancisco
11/6/16,2.07,2016,SanFrancisco
10/30/16,2.2,2016,SanFrancisco
10/23/16,1.87,2016,SanFrancisco
10/16/16,1.99,2016,SanFrancisco
10/9/16,1.82,2016,SanFrancisco
10/2/16,1.52,2016,SanFrancisco
9/25/16,1.43,2016,SanFrancisco
9/18/16,1.5,2016,SanFrancisco
9/11/16,1.43,2016,SanFrancisco
9/4/16,1.47,2016,SanFrancisco
8/28/16,1.38,2016,SanFrancisco
8/21/16,1.28,2016,SanFrancisco
8/14/16,1.03,2016,SanFrancisco
8/7/16,1.49,2016,SanFrancisco
7/31/16,1.52,2016,SanFrancisco
7/24/16,1.54,2016,SanFrancisco
7/17/16,1.46,2016,SanFrancisco
7/10/16,1.4,2016,SanFrancisco
7/3/16,1.41,2016,SanFrancisco
6/26/16,1.5,2016,SanFrancisco
6/19/16,1.44,2016,SanFrancisco
6/12/16,1.45,2016,SanFrancisco
6/5/16,1.35,2016,SanFrancisco
5/29/16,1.34,2016,SanFrancisco
5/22/16,1.31,2016,SanFrancisco
5/15/16,1.37,2016,SanFrancisco
5/8/16,1.06,2016,SanFrancisco
5/1/16,0.99,2016,SanFrancisco
4/24/16,1,2016,SanFrancisco
4/17/16,1.39,2016,SanFrancisco
4/10/16,1.38,2016,SanFrancisco
4/3/16,1.12,2016,SanFrancisco
3/27/16,1.47,2016,SanFrancisco
3/20/16,1.4,2016,SanFrancisco
3/13/16,1.41,2016,SanFrancisco
3/6/16,1.29,2016,SanFrancisco
2/28/16,1.29,2016,SanFrancisco
2/21/16,1.15,2016,SanFrancisco
2/14/16,1.34,2016,SanFrancisco
2/7/16,0.89,2016,SanFrancisco
1/31/16,1.27,2016,SanFrancisco
1/24/16,1.05,2016,SanFrancisco
1/17/16,1.24,2016,SanFrancisco
1/10/16,1.21,2016,SanFrancisco
1/3/16,0.93,2016,SanFrancisco
12/25/16,1.17,2016,Seattle
12/18/16,1.09,2016,Seattle
12/11/16,0.88,2016,Seattle
12/4/16,1.23,2016,Seattle
11/27/16,1.45,2016,Seattle
11/20/16,1.41,2016,Seattle
11/13/16,1.43,2016,Seattle
11/6/16,1.43,2016,Seattle
10/30/16,1.42,2016,Seattle
10/23/16,1.12,2016,Seattle
10/16/16,1.2,2016,Seattle
10/9/16,1.23,2016,Seattle
10/2/16,0.89,2016,Seattle
9/25/16,1.03,2016,Seattle
9/18/16,1.03,2016,Seattle
9/11/16,1,2016,Seattle
9/4/16,1.13,2016,Seattle
8/28/16,1.08,2016,Seattle
8/21/16,1.11,2016,Seattle
